1.186.154.157;[22/Sep/2014:22:52:01 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
1.186.154.157;[22/Sep/2014:22:52:01 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
1.186.154.157;[22/Sep/2014:22:52:02 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
1.186.154.157;[22/Sep/2014:22:52:02 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
1.186.154.157;[22/Sep/2014:22:52:03 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
1.186.154.157;[22/Sep/2014:22:52:04 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
1.186.154.157;[22/Sep/2014:22:52:05 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
1.186.154.157;[22/Sep/2014:22:52:06 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
1.186.154.157;[22/Sep/2014:22:52:07 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
1.186.154.157;[22/Sep/2014:22:52:08 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
1.186.154.157;[22/Sep/2014:22:52:09 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
1.186.154.157;[22/Sep/2014:22:52:10 -0400];"GET /favicon.ico HTTP/1.1";1150
68.231.67.9;[22/Sep/2014:23:53:12 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
68.231.67.9;[22/Sep/2014:23:53:13 -0400];"GET /cs/cs-style.css HTTP/1.1";795
68.231.67.9;[22/Sep/2014:23:53:13 -0400];"GET /favicon.ico HTTP/1.1";1150
49.248.124.244;[23/Sep/2014:01:08:29 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
49.248.124.244;[23/Sep/2014:01:09:39 -0400];"GET /favicon.ico HTTP/1.1";1150
223.176.32.234;[23/Sep/2014:02:20:18 -0400];"GET /cmpsc487/IEEEStds_List.htm HTTP/1.1";57550
223.176.32.234;[23/Sep/2014:02:20:19 -0400];"GET /favicon.ico HTTP/1.1";1150
97.74.195.43;[23/Sep/2014:03:47:16 -0400];"HEAD /cse103/classNotes/chapter10.ppt HTTP/1.1";209920
220.181.108.104;[23/Sep/2014:04:15:43 -0400];"GET / HTTP/1.1";13520
182.118.22.214;[23/Sep/2014:05:09:48 -0400];"GET /~bui/ HTTP/1.1";8248
123.125.71.104;[23/Sep/2014:06:49:23 -0400];"GET /~ding/publications/SAC02_db15.pdf HTTP/1.1";61510
123.125.71.42;[23/Sep/2014:08:01:26 -0400];"GET / HTTP/1.1";13520
66.249.64.94;[23/Sep/2014:08:14:15 -0400];"GET /robots.txt HTTP/1.1";292
66.249.64.94;[23/Sep/2014:08:14:15 -0400];"GET /comp512.projects/allen-eric-paper.pdf HTTP/1.1";1204273
66.249.64.94;[23/Sep/2014:08:45:10 -0400];"GET /LOCAL/HyperSpec/Body/fun_typep.html HTTP/1.1";9792
150.174.34.1;[23/Sep/2014:09:12:14 -0400];"GET /comp416/lectures/slides03-before.pdf HTTP/1.1";66360
150.174.34.1;[23/Sep/2014:09:12:14 -0400];"GET /favicon.ico HTTP/1.1";1150
150.174.34.1;[23/Sep/2014:09:12:14 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.64.94;[23/Sep/2014:09:35:47 -0400];"GET /comp413/se7_ch08_v07.pdf HTTP/1.1";258011
130.156.26.62;[23/Sep/2014:10:08:50 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
130.156.26.62;[23/Sep/2014:10:08:51 -0400];"GET /cs/cs-style.css HTTP/1.1";795
130.156.26.62;[23/Sep/2014:10:08:51 -0400];"GET /favicon.ico HTTP/1.1";1150
208.115.113.82;[23/Sep/2014:10:23:48 -0400];"GET /robots.txt HTTP/1.1";292
71.207.56.103;[23/Sep/2014:10:40:39 -0400];"GET /comp505 HTTP/1.1";1160
71.207.56.103;[23/Sep/2014:10:40:39 -0400];"GET /comp505/ HTTP/1.1";1160
71.207.56.103;[23/Sep/2014:10:40:40 -0400];"GET /comp505/course-style.css HTTP/1.1";590
71.207.56.103;[23/Sep/2014:10:40:40 -0400];"GET /favicon.ico HTTP/1.1";1150
71.207.56.103;[23/Sep/2014:10:40:43 -0400];"GET /comp505/505info.html HTTP/1.1";8980
208.115.113.82;[23/Sep/2014:10:50:06 -0400];"GET /courses/comp419.taw.s97/index.html HTTP/1.1";13076
76.90.130.16;[23/Sep/2014:11:08:56 -0400];"GET /cse103/Problem%20set1.doc HTTP/1.1";33792
66.249.64.94;[23/Sep/2014:11:26:55 -0400];"GET /courses/comp419.taw.s97/btree2.gif HTTP/1.1";5036
66.249.64.94;[23/Sep/2014:11:32:53 -0400];"GET /comp430/ HTTP/1.1";5802
66.249.64.94;[23/Sep/2014:12:05:16 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
122.163.251.108;[23/Sep/2014:12:19:49 -0400];"GET /courses/comp419.taw.s97/btree2.gif HTTP/1.1";5036
66.249.64.94;[23/Sep/2014:12:33:29 -0400];"GET /LOCAL/HyperSpec/Body/sec_7-6-1.html HTTP/1.1";11410
146.186.64.179;[23/Sep/2014:13:06:41 -0400];"GET / HTTP/1.1";13520
146.186.64.179;[23/Sep/2014:13:06:41 -0400];"GET /favicon.ico HTTP/1.1";1150
146.186.64.179;[23/Sep/2014:13:06:41 -0400];"GET /favicon.ico HTTP/1.1";1150
146.186.64.179;[23/Sep/2014:13:06:49 -0400];"GET /cmpsc487/ HTTP/1.1";32707
146.186.64.179;[23/Sep/2014:13:08:38 -0400];"GET /cmpsc487/CMPSC487W_MinutesRequirmentsOutline.pdf HTTP/1.1";167977
66.249.64.94;[23/Sep/2014:13:33:50 -0400];"GET /robotics/steering.html HTTP/1.1";4552
74.88.72.160;[23/Sep/2014:13:45:28 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
74.88.72.160;[23/Sep/2014:13:45:29 -0400];"GET /cs/cs-style.css HTTP/1.1";795
71.207.56.103;[23/Sep/2014:14:09:10 -0400];"GET / HTTP/1.1";13520
71.207.56.103;[23/Sep/2014:14:09:10 -0400];"GET /index-style.css HTTP/1.1";1498
71.207.56.103;[23/Sep/2014:14:09:10 -0400];"GET /graphics/Shield.gif HTTP/1.1";1510
71.207.56.103;[23/Sep/2014:14:09:10 -0400];"GET /switch-menu.js HTTP/1.1";2685
71.207.56.103;[23/Sep/2014:14:09:10 -0400];"GET /graphics/logo16.png HTTP/1.1";38873
71.207.56.103;[23/Sep/2014:14:09:10 -0400];"GET /favicon.ico HTTP/1.1";1150
220.181.108.94;[23/Sep/2014:14:15:36 -0400];"GET / HTTP/1.1";13520
146.186.64.144;[23/Sep/2014:14:22:34 -0400];"GET /cmpsc47 HTTP/1.1";289
146.186.64.144;[23/Sep/2014:14:22:34 -0400];"GET /favicon.ico HTTP/1.1";1150
146.186.64.144;[23/Sep/2014:14:22:34 -0400];"GET /favicon.ico HTTP/1.1";1150
146.186.64.144;[23/Sep/2014:14:22:38 -0400];"GET /cmpsc487 HTTP/1.1";32707
146.186.64.144;[23/Sep/2014:14:22:38 -0400];"GET /cmpsc487/ HTTP/1.1";32707
146.186.64.144;[23/Sep/2014:14:22:48 -0400];"GET /cmpsc487/HW2_UseCase.pdf HTTP/1.1";82422
146.186.64.144;[23/Sep/2014:14:23:01 -0400];"GET /cmpsc487/CMPSC487W_MinutesRequirmentsOutline.pdf HTTP/1.1";167977
66.249.64.94;[23/Sep/2014:14:56:44 -0400];"GET /~hxw152/resume.html HTTP/1.1";10635
202.46.57.64;[23/Sep/2014:15:01:05 -0400];"GET / HTTP/1.1";13520
66.249.64.94;[23/Sep/2014:15:01:31 -0400];"GET /~ding/publications/ HTTP/1.1";6329
166.66.75.240;[23/Sep/2014:15:46:02 -0400];"GET /robotics/images/PSH.gif HTTP/1.1";4875
166.66.75.240;[23/Sep/2014:15:46:08 -0400];"GET /robotics/images/PSH.gif HTTP/1.1";4875
166.66.75.240;[23/Sep/2014:15:51:47 -0400];"GET /robotics/images/PSH.gif HTTP/1.1";4875
66.249.64.94;[23/Sep/2014:15:55:11 -0400];"GET /mspapers/ HTTP/1.1";10364
66.249.64.94;[23/Sep/2014:16:00:09 -0400];"GET /courses/comp430.taw.f96/examples/array3.c HTTP/1.1";2098
66.249.64.94;[23/Sep/2014:16:01:43 -0400];"GET /txn131/file_instances/clique/DIMACS_cliques/hamming6-2.clq.b HTTP/1.1";548
66.249.64.94;[23/Sep/2014:16:17:07 -0400];"GET /comp512/rblewitt-paper.pdf HTTP/1.1";308
24.248.68.146;[23/Sep/2014:16:30:09 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
24.248.68.146;[23/Sep/2014:16:30:09 -0400];"GET /cs/cs-style.css HTTP/1.1";795
24.248.68.146;[23/Sep/2014:16:30:09 -0400];"GET /favicon.ico HTTP/1.1";1150
123.125.71.43;[23/Sep/2014:16:31:19 -0400];"GET / HTTP/1.1";13520
123.125.71.43;[23/Sep/2014:17:29:39 -0400];"GET / HTTP/1.1";13520
130.203.108.89;[23/Sep/2014:17:36:12 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
130.203.108.89;[23/Sep/2014:17:36:12 -0400];"GET /cs/cs-style.css HTTP/1.1";795
130.203.108.89;[23/Sep/2014:17:36:12 -0400];"GET /favicon.ico HTTP/1.1";1150
220.181.108.94;[23/Sep/2014:17:37:10 -0400];"GET / HTTP/1.1";13520
66.249.64.94;[23/Sep/2014:17:55:40 -0400];"GET /math/math-minor.html HTTP/1.1";9011
123.125.71.89;[23/Sep/2014:18:19:15 -0400];"GET /~null/personal/images/p7280138.jpg HTTP/1.1";62048
66.249.64.94;[23/Sep/2014:18:21:38 -0400];"GET /math/math-style.css HTTP/1.1";877
66.249.64.94;[23/Sep/2014:18:55:40 -0400];"GET /txn131/file_instances/vertex_cover/benchmarks/frb30-15-mis/ HTTP/1.1";1915
220.181.108.94;[23/Sep/2014:19:16:33 -0400];"GET / HTTP/1.1";13520
162.207.181.129;[23/Sep/2014:19:43:46 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
162.207.181.129;[23/Sep/2014:19:43:46 -0400];"GET /cs/cs-style.css HTTP/1.1";795
162.207.181.129;[23/Sep/2014:19:43:46 -0400];"GET /favicon.ico HTTP/1.1";1150
66.87.78.7;[23/Sep/2014:20:45:45 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
66.87.78.7;[23/Sep/2014:20:45:45 -0400];"GET /cs/cs-style.css HTTP/1.1";795
66.249.64.94;[23/Sep/2014:20:54:19 -0400];"GET /courses/comp419.taw.s97/rdesign4.html HTTP/1.1";49153
24.247.165.23;[23/Sep/2014:20:58:58 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
24.247.165.23;[23/Sep/2014:20:58:58 -0400];"GET /cs/cs-style.css HTTP/1.1";795
64.203.204.87;[23/Sep/2014:21:17:08 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
64.203.204.87;[23/Sep/2014:21:17:08 -0400];"GET /cs/cs-style.css HTTP/1.1";795
64.203.204.87;[23/Sep/2014:21:17:08 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.64.94;[23/Sep/2014:21:36:32 -0400];"GET /txn131/file_instances/coloring/ HTTP/1.1";2539
24.247.165.23;[23/Sep/2014:21:36:51 -0400];"GET / HTTP/1.1";13520
24.247.165.23;[23/Sep/2014:21:36:51 -0400];"GET /switch-menu.js HTTP/1.1";2685
47.16.81.215;[23/Sep/2014:22:09:30 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
47.16.81.215;[23/Sep/2014:22:09:32 -0400];"GET /cs/cs-style.css HTTP/1.1";795
112.64.235.251;[23/Sep/2014:22:51:43 -0400];"GET / HTTP/1.1";13520
66.249.64.94;[23/Sep/2014:22:54:53 -0400];"GET /~ding/schedule_f03.pdf HTTP/1.1";4138
112.64.235.251;[23/Sep/2014:22:58:39 -0400];"GET /switch-menu.js HTTP/1.1";2685
66.249.64.94;[23/Sep/2014:23:01:45 -0400];"GET /~jjb24/animations1.html HTTP/1.1";145458
123.125.71.43;[23/Sep/2014:23:09:17 -0400];"GET / HTTP/1.1";13520
66.249.64.94;[23/Sep/2014:23:54:38 -0400];"GET /LOCAL/HyperSpec/Issues/iss082.html HTTP/1.1";2484
192.145.239.5;[24/Sep/2014:00:04:02 -0400];"POST /wp-login.php HTTP/1.1";294
24.7.48.117;[24/Sep/2014:01:05:18 -0400];"GET /cse103/Problem%20set1.pdf HTTP/1.1";87009
24.7.48.117;[24/Sep/2014:01:05:18 -0400];"GET /favicon.ico HTTP/1.1";1150
144.76.163.48;[24/Sep/2014:02:00:02 -0400];"GET /~deng/research/research.html HTTP/1.1";5123
66.249.64.94;[24/Sep/2014:02:26:13 -0400];"GET /LOCAL/HyperSpec/Issues/iss300.html HTTP/1.1";2465
101.199.112.50;[24/Sep/2014:03:21:42 -0400];"GET / HTTP/1.1";13520
101.199.112.50;[24/Sep/2014:03:21:42 -0400];"GET /index-style.css HTTP/1.1";1498
101.199.112.50;[24/Sep/2014:03:21:42 -0400];"GET /switch-menu.js HTTP/1.1";2685
203.81.94.61;[24/Sep/2014:05:13:01 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
203.81.94.61;[24/Sep/2014:05:13:14 -0400];"GET /favicon.ico HTTP/1.1";1150
203.81.94.61;[24/Sep/2014:05:14:16 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
203.81.94.61;[24/Sep/2014:05:14:20 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
203.81.94.61;[24/Sep/2014:05:14:25 -0400];"GET /comp512.papers/knapp.pdf HTTP/1.1";2576983
123.125.71.42;[24/Sep/2014:06:05:53 -0400];"GET / HTTP/1.1";13520
117.204.1.30;[24/Sep/2014:06:09:44 -0400];"GET /cs/cs-prereq-before-2013.png HTTP/1.1";118657
208.115.113.82;[24/Sep/2014:06:27:46 -0400];"GET /robots.txt HTTP/1.1";292
208.115.113.82;[24/Sep/2014:06:58:51 -0400];"GET /%7Esrk1 HTTP/1.1";287
66.249.64.94;[24/Sep/2014:07:46:30 -0400];"GET /cmpsc487/IEEEStds_List.htm HTTP/1.1";57550
184.173.107.19;[24/Sep/2014:07:52:13 -0400];"GET /wordpress/wordpress/wp-admin/ HTTP/1.1";311
66.249.64.94;[24/Sep/2014:08:41:29 -0400];"GET /~ding/publications/IRI-2013.pdf HTTP/1.1";55016
50.164.113.17;[24/Sep/2014:08:59:35 -0400];"GET /cmpsc487/ HTTP/1.1";32707
50.164.113.17;[24/Sep/2014:08:59:55 -0400];"GET /cmpsc487/HW2_UseCase.pdf HTTP/1.1";82422
50.164.113.17;[24/Sep/2014:09:00:55 -0400];"GET /cmpsc487/Domain%20Modeling.pdf HTTP/1.1";649609
50.164.113.17;[24/Sep/2014:09:01:16 -0400];"GET /cmpsc487/SoftwareProcess_2014.pdf HTTP/1.1";855019
50.164.113.17;[24/Sep/2014:09:01:16 -0400];"GET /cmpsc487/SoftwareProcess_2014.pdf HTTP/1.1";855019
50.164.113.17;[24/Sep/2014:09:01:16 -0400];"GET /cmpsc487/SoftwareProcess_2014.pdf HTTP/1.1";855019
50.164.113.17;[24/Sep/2014:09:01:47 -0400];"GET /cmpsc487/CMPSC487_Template.eap HTTP/1.1";3987456
64.71.32.22;[24/Sep/2014:09:14:52 -0400];"GET /wordpress/wp-admin/ HTTP/1.1";301
66.249.64.94;[24/Sep/2014:09:35:31 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
66.249.64.94;[24/Sep/2014:09:43:19 -0400];"GET /LOCAL/HyperSpec/Issues/iss118.html HTTP/1.1";2463
64.134.100.210;[24/Sep/2014:10:20:51 -0400];"GET /cs/cs-style.css HTTP/1.1";795
64.134.100.210;[24/Sep/2014:10:20:51 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
64.134.100.210;[24/Sep/2014:10:20:51 -0400];"GET /favicon.ico HTTP/1.1";1150
50.164.113.17;[24/Sep/2014:10:52:57 -0400];"GET /cmpsc487/SenateMinutes-Charter_Scope.pdf HTTP/1.1";141851
208.108.153.231;[24/Sep/2014:11:18:38 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
208.108.153.231;[24/Sep/2014:11:18:38 -0400];"GET /cs/cs-style.css HTTP/1.1";795
208.108.153.231;[24/Sep/2014:11:18:38 -0400];"GET /cs/cs-style.css HTTP/1.1";795
208.108.153.231;[24/Sep/2014:11:18:38 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.64.94;[24/Sep/2014:11:36:30 -0400];"GET /iug/iughandbook.pdf HTTP/1.1";81489
64.134.100.210;[24/Sep/2014:12:21:22 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.64.94;[24/Sep/2014:12:32:12 -0400];"GET /~null/student-activities-sigcse2002.html HTTP/1.1";7716
187.157.144.75;[24/Sep/2014:12:33:35 -0400];"GET /vvvv/vvv/vv.php HTTP/1.1";297
187.157.144.75;[24/Sep/2014:12:33:36 -0400];"GET /phpMyAdmin/scripts/setup.php HTTP/1.1";310
187.157.144.75;[24/Sep/2014:12:33:36 -0400];"GET /pma/scripts/setup.php HTTP/1.1";303
187.157.144.75;[24/Sep/2014:12:33:37 -0400];"GET /myadmin/scripts/setup.php HTTP/1.1";307
104.39.7.225;[24/Sep/2014:13:22:00 -0400];"GET / HTTP/1.1";13520
104.39.7.225;[24/Sep/2014:13:22:00 -0400];"GET /index-style.css HTTP/1.1";1498
104.39.7.225;[24/Sep/2014:13:22:00 -0400];"GET /switch-menu.js HTTP/1.1";2685
104.39.7.225;[24/Sep/2014:13:22:00 -0400];"GET /graphics/Shield.gif HTTP/1.1";1510
104.39.7.225;[24/Sep/2014:13:22:00 -0400];"GET /graphics/logo16.png HTTP/1.1";38873
104.39.7.225;[24/Sep/2014:13:22:01 -0400];"GET /favicon.ico HTTP/1.1";1150
104.39.7.225;[24/Sep/2014:13:22:14 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
104.39.7.225;[24/Sep/2014:13:22:14 -0400];"GET /cs/cs-style.css HTTP/1.1";795
104.39.7.225;[24/Sep/2014:13:22:19 -0400];"GET /cs/csprereq.html HTTP/1.1";7176
104.39.7.225;[24/Sep/2014:13:22:19 -0400];"GET /cs/cs-prereq.png HTTP/1.1";126581
220.181.108.94;[24/Sep/2014:13:26:32 -0400];"GET / HTTP/1.1";13520
104.39.7.225;[24/Sep/2014:13:27:10 -0400];"GET /~rawalker/ HTTP/1.1";42820
104.39.7.225;[24/Sep/2014:13:27:10 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.67.142;[24/Sep/2014:13:31:30 -0400];"GET /benchmarks/file_instances/ HTTP/1.1";2605
123.125.71.42;[24/Sep/2014:13:48:34 -0400];"GET /cmpsc487/IEEEStds_List.htm HTTP/1.1";57550
66.249.67.142;[24/Sep/2014:13:51:31 -0400];"GET /cmpsc487/ToChester.ppsx HTTP/1.1";305
141.219.20.210;[24/Sep/2014:14:22:43 -0400];"GET /~jjb24/ HTTP/1.1";10863
141.219.20.210;[24/Sep/2014:14:22:43 -0400];"GET /favicon.ico HTTP/1.1";1150
208.115.113.82;[24/Sep/2014:14:23:14 -0400];"GET /robots.txt HTTP/1.1";292
66.249.67.142;[24/Sep/2014:14:42:54 -0400];"GET /mspapers/advisors.html HTTP/1.1";10364
208.115.113.82;[24/Sep/2014:14:56:53 -0400];"GET /courses/comp419.taw.s97/er.html HTTP/1.1";15838
97.102.51.59;[24/Sep/2014:15:16:27 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
97.102.51.59;[24/Sep/2014:15:16:28 -0400];"GET /cs/cs-style.css HTTP/1.1";795
97.102.51.59;[24/Sep/2014:15:16:28 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.67.142;[24/Sep/2014:15:32:24 -0400];"GET /courses/comp430.taw.s97/exam1/exam1.css HTTP/1.1";344
66.249.67.142;[24/Sep/2014:15:32:53 -0400];"GET /~deng/research/research.html HTTP/1.1";5123
66.249.67.142;[24/Sep/2014:15:40:23 -0400];"GET /cmpsc487/ieeestds_list.htm HTTP/1.1";308
71.207.56.103;[24/Sep/2014:15:41:51 -0400];"GET / HTTP/1.1";13520
71.207.56.103;[24/Sep/2014:15:41:51 -0400];"GET /index-style.css HTTP/1.1";1498
71.207.56.103;[24/Sep/2014:15:41:51 -0400];"GET /switch-menu.js HTTP/1.1";2685
71.207.56.103;[24/Sep/2014:15:41:51 -0400];"GET /graphics/Shield.gif HTTP/1.1";1510
71.207.56.103;[24/Sep/2014:15:41:51 -0400];"GET /graphics/logo16.png HTTP/1.1";38873
71.207.56.103;[24/Sep/2014:15:41:51 -0400];"GET /favicon.ico HTTP/1.1";1150
71.207.56.103;[24/Sep/2014:15:42:11 -0400];"GET /misc/facilities.html HTTP/1.1";2091
71.207.56.103;[24/Sep/2014:15:42:11 -0400];"GET /misc/misc-style.css HTTP/1.1";953
71.207.56.103;[24/Sep/2014:15:42:19 -0400];"GET /misc/index.html HTTP/1.1";18497
200.7.90.96;[24/Sep/2014:15:46:37 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
200.7.90.96;[24/Sep/2014:15:46:38 -0400];"GET /cs/cs-style.css HTTP/1.1";795
200.7.90.96;[24/Sep/2014:15:46:39 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.67.142;[24/Sep/2014:15:47:08 -0400];"GET /cmpsc487/ HTTP/1.1";32707
66.249.67.142;[24/Sep/2014:16:01:29 -0400];"GET /cs/csprereq.html HTTP/1.1";7176
72.182.129.243;[24/Sep/2014:16:27:45 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
72.182.129.243;[24/Sep/2014:16:27:45 -0400];"GET /cs/cs-style.css HTTP/1.1";795
72.182.129.243;[24/Sep/2014:16:27:45 -0400];"GET /favicon.ico HTTP/1.1";1150
24.247.165.23;[24/Sep/2014:16:32:32 -0400];"GET / HTTP/1.1";13520
24.247.165.23;[24/Sep/2014:16:32:32 -0400];"GET /index-style.css HTTP/1.1";1498
24.247.165.23;[24/Sep/2014:16:32:32 -0400];"GET /switch-menu.js HTTP/1.1";2685
24.247.165.23;[24/Sep/2014:16:32:32 -0400];"GET /graphics/Shield.gif HTTP/1.1";1510
24.247.165.23;[24/Sep/2014:16:32:32 -0400];"GET /graphics/logo16.png HTTP/1.1";38873
50.164.113.17;[24/Sep/2014:17:13:51 -0400];"GET /cmpsc487/ HTTP/1.1";32707
75.102.77.165;[24/Sep/2014:17:21:20 -0400];"GET /cmpsc487 HTTP/1.1";32707
75.102.77.165;[24/Sep/2014:17:21:21 -0400];"GET /cmpsc487/ HTTP/1.1";32707
75.102.77.165;[24/Sep/2014:17:21:21 -0400];"GET /favicon.ico HTTP/1.1";1150
75.102.77.165;[24/Sep/2014:17:21:45 -0400];"GET /cmpsc487/HW2_UseCase.pdf HTTP/1.1";82422
66.249.67.142;[24/Sep/2014:17:39:02 -0400];"GET /mspapers/sources/suzanne-rizzo.pdf HTTP/1.1";410921
146.186.248.197;[24/Sep/2014:18:06:00 -0400];"GET /cmpsc487/ HTTP/1.1";32707
146.186.248.197;[24/Sep/2014:18:06:00 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.67.142;[24/Sep/2014:18:23:23 -0400];"GET /txn131/clique.html HTTP/1.1";17943
66.249.67.142;[24/Sep/2014:18:26:29 -0400];"GET /~jjb24/ HTTP/1.1";10863
66.249.67.142;[24/Sep/2014:18:32:54 -0400];"GET /LOCAL/HyperSpec/Body/fun_nconc.html HTTP/1.1";5637
66.87.81.234;[24/Sep/2014:19:11:15 -0400];"GET /cmpsc487/ HTTP/1.1";32707
66.87.81.234;[24/Sep/2014:19:11:16 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.67.142;[24/Sep/2014:19:41:52 -0400];"GET /comp402/lectures/lectures.html HTTP/1.1";726
66.249.67.142;[24/Sep/2014:19:56:30 -0400];"GET /misc/ethics.html HTTP/1.1";3862
192.132.64.3;[24/Sep/2014:20:06:03 -0400];"GET /~null/ HTTP/1.1";9353
192.132.64.3;[24/Sep/2014:20:06:04 -0400];"GET /~null/ecoa4e.jpg HTTP/1.1";13754
192.132.64.3;[24/Sep/2014:20:06:04 -0400];"GET /~null/texty_logo.jpg HTTP/1.1";23929
192.132.64.3;[24/Sep/2014:20:06:04 -0400];"GET /~null/granite3.jpg HTTP/1.1";40348
192.132.64.3;[24/Sep/2014:20:06:04 -0400];"GET /favicon.ico HTTP/1.1";1150
192.132.64.3;[24/Sep/2014:20:06:15 -0400];"GET /~null/ecoa4e1.jpg HTTP/1.1";39437
66.249.67.142;[24/Sep/2014:20:21:50 -0400];"GET /cmpsc487/ HTTP/1.1";32707
66.249.67.142;[24/Sep/2014:20:34:36 -0400];"GET /cmpsc487/Robustness_Analysis_Articles.pdf HTTP/1.1";901009
66.249.67.142;[24/Sep/2014:20:34:54 -0400];"GET /cmpsc487/smart-requirements.pdf HTTP/1.1";491175
146.186.64.179;[24/Sep/2014:20:49:35 -0400];"GET /cmpsc472/ HTTP/1.1";9185
146.186.64.179;[24/Sep/2014:20:49:35 -0400];"GET /favicon.ico HTTP/1.1";1150
146.186.64.179;[24/Sep/2014:20:49:44 -0400];"GET /cmpsc472/ex1-topics.html HTTP/1.1";5100
146.186.64.179;[24/Sep/2014:20:49:53 -0400];"GET /cmpsc472/fork1.c HTTP/1.1";576
146.186.64.179;[24/Sep/2014:20:49:57 -0400];"GET /cmpsc472/fork2.c HTTP/1.1";629
66.249.67.142;[24/Sep/2014:21:04:07 -0400];"GET /LOCAL/HyperSpec/Body/sec_3-4-4.html HTTP/1.1";12265
220.181.108.104;[24/Sep/2014:21:05:42 -0400];"GET / HTTP/1.1";13520
50.152.71.234;[24/Sep/2014:21:14:48 -0400];"GET /~rawalker/Homework-C360-14f.htm HTTP/1.1";80798
66.249.67.142;[24/Sep/2014:21:21:29 -0400];"GET /comp413/se7_ch15_v07.pdf HTTP/1.1";120397
75.102.77.165;[24/Sep/2014:21:33:59 -0400];"GET /cmpsc472/ HTTP/1.1";9185
75.102.77.165;[24/Sep/2014:21:34:03 -0400];"GET /cmpsc472/ex1-topics.html HTTP/1.1";5100
66.249.67.142;[24/Sep/2014:21:36:30 -0400];"GET /comp416/lectures/slides03-before.pdf HTTP/1.1";66360
114.79.32.110;[24/Sep/2014:22:07:10 -0400];"GET /mspapers/sources/julia-lobur.pdf HTTP/1.1";476390
114.79.32.110;[24/Sep/2014:22:07:11 -0400];"GET /mspapers/sources/julia-lobur.pdf HTTP/1.1";476390
114.79.32.110;[24/Sep/2014:22:07:12 -0400];"GET /mspapers/sources/julia-lobur.pdf HTTP/1.1";476390
114.79.32.110;[24/Sep/2014:22:07:12 -0400];"GET /mspapers/sources/julia-lobur.pdf HTTP/1.1";476390
114.79.32.110;[24/Sep/2014:22:07:07 -0400];"GET /mspapers/sources/julia-lobur.pdf HTTP/1.1";476390
66.249.67.142;[24/Sep/2014:22:17:10 -0400];"GET /comp413/RequirementsChecklist.doc HTTP/1.1";60928
123.125.71.35;[24/Sep/2014:22:18:23 -0400];"GET / HTTP/1.1";13520
66.249.67.142;[24/Sep/2014:22:19:54 -0400];"GET /LOCAL/HyperSpec/Body/convar_pi.html HTTP/1.1";3681
220.181.108.94;[24/Sep/2014:23:12:00 -0400];"GET / HTTP/1.1";13520
